"Grantor Primary SMTP";"Grantor Display Name";"Grantor Recipient Type";"Grantor Environment";"Folder";"Permission";"Allow/Deny";"Inherited";"InheritanceType";"Trustee Original Identity";"Trustee Primary SMTP";"Trustee Display Name";"Trustee Recipient Type";"Trustee Environment"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Outbox";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Outbox";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Sent Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Sent Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Tasks";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Tasks";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}@examplecom.onmicrosoft.com";"Discovery Search Mailbox";"UserMailbox/DiscoveryMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Archive";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Archive";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Calendar";"AvailabilityOnly";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Calendar";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/Companies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/Companies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/GAL Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/GAL Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/Organizational Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/Organizational Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/Recipient Cache";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Contacts/Recipient Cache";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Conversation History";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Conversation History";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Conversation History/Team Chat";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Conversation History/Team Chat";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Deleted Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Deleted Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Drafts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Drafts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Files";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Files";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Inbox";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Inbox";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Junk Email";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Junk Email";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Notes";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Notes";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Outbox";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Outbox";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Sent Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Sent Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Tasks";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Tasks";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Yammer Root";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Yammer Root";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Yammer Root/Feeds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Yammer Root/Feeds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Yammer Root/Inbound";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Yammer Root/Inbound";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Yammer Root/Outbound";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"serviceaccount01@example.com";"Export-RecipientPermissions.ps1";"UserMailbox/UserMailbox";"Cloud";"/Yammer Root/Outbound";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"externaluser@example.org";"externaluser@example.org";"MailUser/GuestMailUser";"Cloud";"";"Forward_ExternalEmailAddress_ForwardOnly";"Allow";"False";"None";"externaluser@example.org";"externaluser@example.org";"externaluser@example.org";"MailUser/GuestMailUser";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Aufgezeichnete Unterhaltungen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Aufgezeichnete Unterhaltungen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Aufgezeichnete Unterhaltungen/Teamchat";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Aufgezeichnete Unterhaltungen/Teamchat";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Clutter";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Clutter";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings1";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings1";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Dateien";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Dateien";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/DiscoveryHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/DiscoveryHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Dumpster";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Dumpster";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Einstellungen für QuickSteps";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Einstellungen für QuickSteps";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Einstellungen für QuickSteps";"Owner";"Allow";"False";"None";"Smith Jane";"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Entwürfe";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Entwürfe";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Erfassung";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Erfassung";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"jane.smith@example.com";"Smith Jane";"UserMailbox/UserMailbox";"Cloud";"/Files";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
